,L2,time,entropy,M,N,S,std,jump,jump_prob,epsi,subsample,EMML_itr,E
171,1.23134980108022,13.9962689876556,1.51699409447455E+038,20,20,300,0.05,0.3,0.5,0.0032129,1,2000,200
172,1.2914575578059,27.5818336009979,1.95424186813902E+038,20,20,300,0.05,0.3,0.5,0.00269795,1,2000,200
173,1.3120062267377,14.5524547100067,1.72970989711936E+038,20,20,300,0.05,0.3,0.5,0.00226554,1,2000,200
174,1.47499299082607,14.6099860668182,6.62116579969576E+036,20,20,300,0.05,0.3,0.5,0.00190244,1,2000,200
175,1.5069912045869,14.2807867527008,1.73626788668101E+038,20,20,300,0.05,0.3,0.5,0.00159753,1,2000,200
176,1.67668298071546,14.7635428905487,8.36328906828467E+037,20,20,300,0.05,0.3,0.5,0.00134149,1,2000,200
177,1.70202770401534,16.3278765678406,3.2842556261795E+037,20,20,300,0.05,0.3,0.5,0.00112648,1,2000,200
178,1.72277701370785,16.4792649745941,2.29184405722096E+037,20,20,300,0.05,0.3,0.5,0.00094594,1,2000,200
179,1.84715537867696,27.8448007106781,5.36038312242376E+037,20,20,300,0.05,0.3,0.5,0.00079433,1,2000,200
180,3.5905185027042,14.8488490581512,2.28575380490182E+037,20,20,300,0.01,0.3,0.5,0.12589254,1,2000,200
181,3.58265352627275,15.0270903110504,2.82216243247362E+038,20,20,300,0.01,0.3,0.5,0.10571532,1,2000,200
182,3.57543745957192,15.6122906208038,2.3297416171198E+038,20,20,300,0.01,0.3,0.5,0.08877197,1,2000,200
183,3.56531207925069,15.0549709796906,1.92674986097126E+038,20,20,300,0.01,0.3,0.5,0.07454419,1,2000,200
184,3.55173269069976,15.1658449172974,3.96506980079905E+037,20,20,300,0.01,0.3,0.5,0.06259674,1,2000,200
185,3.55038542404475,15.0329742431641,2.61700444938729E+038,20,20,300,0.01,0.3,0.5,0.05256415,1,2000,200
186,3.54315432878474,15.0235755443573,8.8691189859644E+037,20,20,300,0.01,0.3,0.5,0.04413952,1,2000,200
187,3.55911280578496,15.0151345729828,1.5182098888513E+038,20,20,300,0.01,0.3,0.5,0.03706513,1,2000,200
188,3.55952597966662,15.8175854682922,1.77882947006567E+038,20,20,300,0.01,0.3,0.5,0.03112458,1,2000,200
189,3.55196788352822,16.2248497009277,2.67747674790702E+038,20,20,300,0.01,0.3,0.5,0.02613614,1,2000,200
190,3.54702998172323,15.4502327442169,7.65263617636528E+037,20,20,300,0.01,0.3,0.5,0.02194721,1,2000,200
191,3.55438556435783,16.0058860778809,7.89806500628827E+037,20,20,300,0.01,0.3,0.5,0.01842966,1,2000,200
192,3.5286854305874,23.2830336093903,1.98293609813284E+037,20,20,300,0.01,0.3,0.5,0.01547587,1,2000,200
193,3.52851004937058,17.5765459537506,2.86305583796257E+038,20,20,300,0.01,0.3,0.5,0.0129955,1,2000,200
194,3.51200556848346,15.7443137168884,2.07759928198582E+038,20,20,300,0.01,0.3,0.5,0.01091267,1,2000,200
195,2.10114362510056,15.3053855895996,1.94051459477473E+038,20,20,300,0.025,0.3,0.5,0.12589254,1,2000,200
196,2.10207363875297,15.1538622379303,3.06011971245631E+038,20,20,300,0.025,0.3,0.5,0.10571532,1,2000,200
197,2.079212508123,14.8759429454803,9.00983130225789E+037,20,20,300,0.025,0.3,0.5,0.08877197,1,2000,200
198,2.06194604376913,14.6786046028137,8.97384128668172E+037,20,20,300,0.025,0.3,0.5,0.07454419,1,2000,200
199,2.0384945885093,19.1136093139648,5.04117664666154E+037,20,20,300,0.025,0.3,0.5,0.06259674,1,2000,200
200,2.0391208641904,15.6924602985382,2.77242923915283E+038,20,20,300,0.025,0.3,0.5,0.05256415,1,2000,200
201,2.12999110666978,15.4687743186951,1.84360462400415E+038,20,20,300,0.025,0.3,0.5,0.04413952,1,2000,200
202,2.03694295450383,15.6765358448029,2.71026657505423E+038,20,20,300,0.025,0.3,0.5,0.03706513,1,2000,200
203,2.06266256412518,14.8219883441925,1.59076935692305E+038,20,20,300,0.025,0.3,0.5,0.03112458,1,2000,200
204,2.03774901063896,15.0608937740326,9.7493144409163E+037,20,20,300,0.025,0.3,0.5,0.02613614,1,2000,200
205,2.07146290629953,29.6696228981018,1.9286110299531E+038,20,20,300,0.025,0.3,0.5,0.02194721,1,2000,200
206,2.05289404437437,15.1415114402771,3.72435598053958E+037,20,20,300,0.025,0.3,0.5,0.01842966,1,2000,200
207,2.02905428160833,15.6096305847168,9.65373666295421E+037,20,20,300,0.025,0.3,0.5,0.01547587,1,2000,200
208,2.00325813525998,15.4448537826538,2.0594087716436E+038,20,20,300,0.025,0.3,0.5,0.0129955,1,2000,200
209,2.01237982315748,15.9065585136414,1.63937605312559E+038,20,20,300,0.025,0.3,0.5,0.01091267,1,2000,200
210,1.27367551253347,15.5376725196838,1.24704127431362E+038,20,20,300,0.05,0.3,0.5,0.12589254,1,2000,200
211,1.27261027338612,15.2769637107849,1.98144841628709E+038,20,20,300,0.05,0.3,0.5,0.10571532,1,2000,200
212,1.22115153846345,15.4767851829529,8.27891492109356E+037,20,20,300,0.05,0.3,0.5,0.08877197,1,2000,200
213,1.21429859400277,15.3264422416687,3.22431996605289E+037,20,20,300,0.05,0.3,0.5,0.07454419,1,2000,200
214,1.20178889273566,15.4606215953827,2.60261030124749E+038,20,20,300,0.05,0.3,0.5,0.06259674,1,2000,200
215,1.14718359218919,15.9509580135345,1.9215242383871E+037,20,20,300,0.05,0.3,0.5,0.05256415,1,2000,200
216,1.15730757080335,15.8229258060455,1.76372393403327E+037,20,20,300,0.05,0.3,0.5,0.04413952,1,2000,200
217,1.1717502998373,16.0356101989746,2.74523312744571E+038,20,20,300,0.05,0.3,0.5,0.03706513,1,2000,200
218,1.15637448880162,15.1410512924194,6.23208306253084E+037,20,20,300,0.05,0.3,0.5,0.03112458,1,2000,200
219,1.18315180871027,16.0704073905945,1.22442145393855E+038,20,20,300,0.05,0.3,0.5,0.02613614,1,2000,200
220,1.18948173189503,19.4767875671387,2.64133788194764E+038,20,20,300,0.05,0.3,0.5,0.02194721,1,2000,200
221,1.25746644020764,16.4072570800781,1.11791430956282E+038,20,20,300,0.05,0.3,0.5,0.01842966,1,2000,200
222,1.13757590987786,15.5704970359802,1.13267662548579E+037,20,20,300,0.05,0.3,0.5,0.01547587,1,2000,200
223,1.23950992689192,15.640750169754,1.39421135960101E+038,20,20,300,0.05,0.3,0.5,0.0129955,1,2000,200
224,1.08794551593973,17.2501068115234,2.08822803087126E+038,20,20,300,0.05,0.3,0.5,0.01091267,1,2000,200
225,3.4893532882617,14.4364047050476,1.88007321001152E+038,20,20,300,0.01,0.3,0.5,0.00916366,1,2000,200
226,3.51103901352968,13.9994232654572,1.75635928706013E+038,20,20,300,0.01,0.3,0.5,0.00769497,1,2000,200
227,3.4539062638654,14.6336362361908,3.12027900559565E+038,20,20,300,0.01,0.3,0.5,0.00646167,1,2000,200
228,3.45087901844565,14.0801935195923,8.57584828476899E+037,20,20,300,0.01,0.3,0.5,0.00542604,1,2000,200
229,3.40131624573686,14.1451160907745,2.1083996230386E+038,20,20,300,0.01,0.3,0.5,0.00455639,1,2000,200
